schidkn,pscore,classid,cs,female,nwhite,n
67,90.76884,20000,18,0,0,1
3,89.54662,902,23,1,0,1
13,84.2997,3700,16,0,0,1
75,80.83674,22400,22,1,0,1
75,97.44168,22400,22,1,0,1
28,93.15773,8233,23,1,1,1
20,97.72563,5800,21,1,1,1
7,87.54044,1903,17,1,0,1
31,81.76884,9000,15,1,1,1
40,89.54662,11738,14,1,0,1
72,95.64539,21373,14,1,0,1
12,86.03427,3500,21,1,0,1
23,96.14262,6728,23,1,1,1
70,91.32439,20800,24,0,0,1
1,88.9602,100,14,1,0,1
13,86.82439,3700,16,0,0,1
27,88.9602,8031,25,1,1,1
12,80.00958,3400,14,1,0,1
50,88.9602,14900,22,1,0,1
44,81.76884,13000,23,0,1,1
11,96.79353,3300,22,1,0,1
60,96.63921,17900,21,0,0,1
76,89.54662,22700,23,1,0,1
55,95.16389,16400,21,1,0,1
13,93.15773,3800,23,1,0,1
79,97.35526,23200,22,1,0,1
48,92.71945,14145,13,0,0,1
10,94.5713,3000,22,1,0,1
80,92.71945,23400,13,1,0,1
23,79.00958,6800,23,0,1,1
69,90.76884,20600,23,1,0,1
41,95.89847,12100,19,1,0,1
68,92.71945,20167,17,0,0,1
21,93.15773,6100,23,1,0,1
22,88.2997,6423,22,1,1,1
52,90.17625,15400,20,1,0,1
59,96.30588,17457,14,1,0,1
44,97.096,12900,16,1,1,1
22,92.71945,6318,16,1,1,1
74,97.096,21977,16,1,0,1
10,93.15773,2900,19,1,0,1
10,88.2997,3000,22,0,0,1
27,85.15155,7900,25,1,1,1
22,92.71945,6317,15,1,1,1
1,88.2997,100,14,0,0,1
79,67.70094,23180,15,1,0,1
43,77.75032,12600,15,0,0,1
19,90.76884,5416,16,1,1,1
30,95.89847,8900,23,1,1,1
23,95.38612,6728,23,0,0,1
7,92.35526,2106,24,0,0,1
58,94.97871,17350,22,0,0,1
40,84.2997,11800,22,1,0,1
17,94.77501,5000,24,1,1,1
68,96.92934,20259,24,0,0,1
78,89.54662,23000,23,1,0,1
59,87.54044,17500,17,0,0,1
27,90.76884,8031,25,0,1,1
29,57.81822,8500,21,0,1,1
40,85.15155,11739,12,0,0,1
20,92.35526,5919,21,1,1,1
23,96.12686,6619,16,0,1,1
48,87.54044,14146,12,1,0,1
13,95.89847,3800,23,1,0,1
63,96.12686,18853,21,0,0,1
40,96.12686,11800,22,1,0,1
76,93.65773,22700,23,0,0,1
74,92.71945,21977,16,1,0,1
11,97.25032,3100,14,1,0,1
9,97.91699,2713,21,1,0,1
50,91.89847,14800,24,1,0,1
22,96.12686,6317,15,1,1,1
75,80.83674,22367,24,1,0,1
63,93.15773,18663,15,1,0,1
63,95.64539,18662,14,1,0,1
54,97.91699,16100,22,0,0,1
76,91.89847,22669,24,1,0,1
31,88.2997,9000,15,0,1,1
66,95.38612,19566,14,1,0,1
40,96.63921,11800,22,0,0,1
76,96.12686,22700,23,1,0,1
23,79.00958,6619,16,0,1,1
52,96.79353,15300,13,1,0,1
7,94.34291,2005,24,1,0,1
36,91.89847,10532,13,0,0,1
29,70.04662,8500,21,1,1,1
72,91.32439,21464,22,1,0,1
64,97.91699,19055,21,0,0,1
74,91.89847,21977,16,1,0,1
10,93.15773,2900,19,1,0,1
74,97.82439,22100,25,0,0,1
38,91.89847,11100,13,1,0,1
51,97.35526,15243,24,1,0,1
50,88.9602,14800,24,0,0,1
51,95.89847,15244,25,0,0,1
65,86.03427,19200,12,0,0,1
27,90.76884,7900,25,1,1,1
5,97.096,1300,16,1,0,1
17,94.5713,4900,24,1,1,1
27,89.54662,8031,25,1,1,1
75,98.05896,22200,16,0,0,1
9,93.65773,2713,21,1,0,1
75,87.54044,22200,16,1,0,1
38,96.12686,11200,17,1,0,1
73,95.16389,21700,22,1,0,1
3,89.54662,702,16,1,0,1
68,87.81004,20167,17,0,0,1
72,95.96436,21463,23,1,0,1
23,98.1139,6728,23,1,1,1
7,97.62485,2004,23,1,0,1
30,98.42732,8900,23,1,1,1
10,95.55695,2800,13,0,0,1
9,95.96436,2611,22,1,0,1
3,87.01991,701,15,1,0,1
23,93.3409,6620,15,0,0,1
27,96.14954,7900,25,1,1,1
27,91.16189,7900,25,1,1,1
30,93.70509,8800,23,0,1,1
41,92.31004,12041,14,0,0,1
11,97.45201,3200,22,0,0,1
11,97.1125,3300,22,0,0,1
37,96.63103,10900,25,1,0,1
58,97.1125,17155,15,1,0,1
56,74.33473,16551,16,1,0,1
23,94.64337,6728,23,1,1,1
27,94.14337,7900,25,1,1,1
60,97.45201,17758,16,1,0,1
27,96.37177,7900,25,0,1,1
11,95.76065,3300,22,0,0,1
51,98.56929,15048,17,1,0,1
23,96.37177,6728,23,1,1,1
30,98.56929,8900,23,1,1,1
11,95.55695,3300,22,1,0,1
39,96.14954,11437,12,0,0,1
19,79.99522,5416,16,1,1,1
31,91.75449,9000,15,0,1,1
50,87.01991,14747,16,1,0,1
64,91.75449,19056,19,0,0,1
40,96.63103,11738,14,1,0,1
7,96.37177,2107,23,0,0,1
52,87.81004,15300,13,1,0,1
61,95.76065,18060,13,0,0,1
43,88.52608,12643,14,1,0,1
59,89.28534,17457,14,0,0,1
7,89.28534,1903,17,1,0,1
59,96.37177,17600,17,0,0,1
55,92.31004,16345,22,1,0,1
29,96.88411,8400,16,1,1,1
36,87.01991,10700,24,1,0,1
74,91.75449,21977,16,0,0,1
21,89.28534,6220,27,0,0,1
51,97.29152,15048,17,1,0,1
11,97.1125,3300,22,0,0,1
22,98.08164,6423,22,0,1,1
7,96.88411,1903,17,0,0,1
14,92.31004,4000,13,1,1,1
19,92.31004,5617,22,1,1,1
75,91.16189,22200,16,0,0,1
3,93.70509,702,16,0,0,1
74,94.14337,21976,16,0,0,1
43,98.29769,12643,14,0,0,1
30,50.76065,8800,23,0,1,1
74,97.45201,21977,16,0,0,1
22,69.89028,6318,16,0,1,1
30,95.55695,8900,23,1,1,1
68,96.88411,20167,17,0,1,1
37,94.14337,10835,16,1,0,1
72,97.91498,21374,14,1,0,1
10,98.71127,2800,13,1,0,1
27,96.37177,8031,25,1,1,1
13,77.58781,3900,22,0,0,1
30,87.01991,8900,23,1,1,1
7,94.14337,1903,17,0,0,1
80,89.94584,23600,21,0,0,1
30,98.71127,8900,23,0,1,1
23,86.13719,6727,21,0,0,1
58,96.88411,17200,23,0,0,1
28,92.31004,8125,17,1,1,1
51,92.31004,15243,24,1,0,1
22,89.94584,6317,15,0,1,1
43,96.88411,12700,22,1,0,1
7,95.03844,1903,17,0,0,1
22,94.64337,6424,22,1,1,1
57,77.58781,16900,19,0,0,1
11,97.45201,3300,22,0,0,1
80,96.63103,23600,21,1,0,1
13,95.96436,3800,23,1,0,1
23,95.55695,6728,23,1,1,1
23,96.37177,6728,23,1,1,1
41,98.23596,12100,19,1,0,1
64,90.53226,19056,19,0,0,1
11,98.08164,3300,22,1,0,1
65,98.08164,19300,16,1,0,1
28,95.03844,8125,17,1,1,1
76,95.96436,22669,24,1,0,1
63,93.70509,18662,14,0,0,1
22,98.42732,6317,15,1,1,1
9,96.14954,2509,12,0,0,1
72,94.64337,21373,14,0,0,1
48,76.53843,14146,12,0,0,1
41,98.81004,12200,22,0,0,1
80,97.29152,23400,13,0,0,1
74,80.99522,22100,25,1,0,1
38,98.71127,11300,19,0,0,1
75,89.94584,22400,22,0,0,1
30,97.29152,8900,23,1,1,1
74,93.3409,21977,16,0,0,1
50,79.99522,14747,16,1,0,1
51,97.45201,15049,17,0,0,1
12,88.52608,3400,14,1,0,1
74,95.03844,21977,16,0,1,1
69,94.64337,20500,22,1,0,1
12,88.52608,3600,23,0,0,1
68,98.08164,20260,22,1,0,1
22,98.08164,6317,15,0,1,1
39,99.0446,11500,20,1,0,1
52,98.71127,15400,20,1,0,1
28,94.64337,8127,15,1,1,1
41,97.1125,12041,14,0,0,1
22,98.23596,6317,15,1,1,1
48,86.13719,14340,23,0,0,1
80,97.29152,23500,21,1,0,1
7,98.42732,2107,23,1,0,1
73,87.01991,21700,22,0,0,1
41,97.91498,12100,19,0,0,1
48,95.96436,14145,13,1,0,1
71,96.14954,21200,24,1,0,1
44,91.16189,13000,23,0,1,1
74,98.4606,22100,25,0,1,1
58,96.23838,17200,23,0,0,1
23,97.56554,6728,23,1,1,1
30,92.99147,8700,17,1,1,1
50,91.21368,14747,16,1,0,1
30,91.84332,8900,23,1,1,1
41,99.25072,12200,22,0,0,1
11,99.58406,3300,22,1,0,1
44,98.76308,13000,23,0,1,1
23,96.23838,6728,23,1,1,1
23,99.10875,6728,23,1,1,1
40,96.64579,11900,23,0,0,1
40,97.79394,11738,14,0,0,1
52,91.84332,15400,20,1,0,1
51,98.76308,15048,17,0,0,1
42,95.3248,12500,24,0,0,1
51,99.72604,15243,24,1,1,1
74,98.4606,21977,16,1,0,1
13,99.58406,3700,16,0,0,1
57,99.25072,17000,20,1,0,1
42,99.02233,12400,23,1,0,1
21,99.67048,6220,27,1,0,1
44,98.76308,12900,16,0,1,1
56,99.72604,16551,16,1,0,1
22,94.38653,6317,15,0,1,1
69,98.76308,20600,23,1,0,1
21,96.44209,6220,27,1,1,1
13,97.05319,3900,22,1,0,1
30,83.43591,8900,23,1,1,1
30,98.76308,8900,23,1,1,1
63,98.4606,18853,21,1,0,1
7,99.58406,2107,23,1,0,1
14,99.10875,4000,13,1,1,1
11,96.00999,3300,22,0,0,1
41,92.99147,12200,22,1,0,1
67,99.25072,19900,17,1,0,1
74,98.30628,21977,16,0,0,1
75,99.3927,22366,23,1,0,1
73,98.59641,21700,22,1,0,1
40,92.99147,11800,22,0,0,1
30,99.25072,8900,23,1,1,1
72,95.3248,21373,14,0,0,1
41,99.25072,12100,19,1,0,1
22,98.97913,6317,15,1,1,1
5,98.4606,1300,16,0,0,1
1,99.49147,100,14,0,0,1
10,97.05319,2800,13,0,0,1
7,91.84332,2107,23,1,0,1
11,98.91739,3100,14,1,0,1
28,98.91739,8233,23,1,1,1
41,93.56554,12041,14,0,0,1
72,96.00999,21373,14,0,0,1
42,99.49147,12500,24,0,0,1
75,98.4606,22400,22,0,0,1
7,95.3248,2106,24,1,0,1
23,97.97295,6728,23,0,1,1
69,96.44209,20400,14,0,0,1
9,99.72604,2509,12,0,0,1
7,97.05319,2107,23,0,0,1
22,99.10875,6317,15,1,1,1
23,96.00999,6619,16,0,1,1
30,91.84332,8900,23,1,1,1
17,93.56554,4814,16,1,0,1
7,81.67665,2107,23,0,0,1
7,95.3248,2005,24,1,0,1
41,99.58406,12100,19,1,0,1
17,99.10875,5000,24,0,0,1
69,89.20752,20500,22,1,0,1
38,54.96296,11200,17,1,0,1
48,29.90123,14340,23,1,0,1
22,52.72839,6318,16,1,1,1
